"GEO_ID","NAME","B19301_001E","B19301_001M",
"Geography","Geographic Area Name","Estimate!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1400000US37035010304","Census Tract 103.04; Catawba County; North Carolina","24868","3288",
"1400000US37035010402","Census Tract 104.02; Catawba County; North Carolina","24599","3517",
"1400000US37035010403","Census Tract 104.03; Catawba County; North Carolina","28549","3905",
"1400000US37035010404","Census Tract 104.04; Catawba County; North Carolina","33853","6039",
"1400000US37035010501","Census Tract 105.01; Catawba County; North Carolina","47953","7810",
"1400000US37035010502","Census Tract 105.02; Catawba County; North Carolina","62298","10777",
"1400000US37035010600","Census Tract 106; Catawba County; North Carolina","37556","8740",
"1400000US37035010700","Census Tract 107; Catawba County; North Carolina","19899","3366",
"1400000US37035010900","Census Tract 109; Catawba County; North Carolina","17981","3007",
"1400000US37035011000","Census Tract 110; Catawba County; North Carolina","17509","2591",
"1400000US37035011101","Census Tract 111.01; Catawba County; North Carolina","28435","3547",
"1400000US37035011102","Census Tract 111.02; Catawba County; North Carolina","29983","4722",
"1400000US37035011200","Census Tract 112; Catawba County; North Carolina","30278","3057",
"1400000US37035011300","Census Tract 113; Catawba County; North Carolina","22628","2426",
"1400000US37035011401","Census Tract 114.01; Catawba County; North Carolina","29148","3953",
"1400000US37035011402","Census Tract 114.02; Catawba County; North Carolina","29763","3900",
"1400000US37035011501","Census Tract 115.01; Catawba County; North Carolina","33639","4289",
"1400000US37035011503","Census Tract 115.03; Catawba County; North Carolina","59653","10113",
"1400000US37035011505","Census Tract 115.05; Catawba County; North Carolina","62498","17346",
"1400000US37035011506","Census Tract 115.06; Catawba County; North Carolina","54756","11907",
"1400000US37035011601","Census Tract 116.01; Catawba County; North Carolina","25664","3705",
"1400000US37035011602","Census Tract 116.02; Catawba County; North Carolina","29101","3887",
"1400000US37035011701","Census Tract 117.01; Catawba County; North Carolina","38185","7217",
"1400000US37035011702","Census Tract 117.02; Catawba County; North Carolina","55354","29303",
"1400000US37035011801","Census Tract 118.01; Catawba County; North Carolina","44344","9834",
"1400000US37035011802","Census Tract 118.02; Catawba County; North Carolina","23194","2883",
"1400000US37037020103","Census Tract 201.03; Chatham County; North Carolina","95434","24145",
"1400000US37037020104","Census Tract 201.04; Chatham County; North Carolina","73654","7383",
"1400000US37037020105","Census Tract 201.05; Chatham County; North Carolina","62005","7525",
"1400000US37037020107","Census Tract 201.07; Chatham County; North Carolina","58697","12912",
"1400000US37037020108","Census Tract 201.08; Chatham County; North Carolina","47862","8935",
"1400000US37037020201","Census Tract 202.01; Chatham County; North Carolina","46863","11451",
"1400000US37037020202","Census Tract 202.02; Chatham County; North Carolina","84255","38821",
"1400000US37037020203","Census Tract 202.03; Chatham County; North Carolina","42206","11417",
"1400000US37037020300","Census Tract 203; Chatham County; North Carolina","29351","6038",
"1400000US37037020401","Census Tract 204.01; Chatham County; North Carolina","23475","3768",
"1400000US37037020402","Census Tract 204.02; Chatham County; North Carolina","30089","14681",
"1400000US37037020500","Census Tract 205; Chatham County; North Carolina","29730","5028",
"1400000US37037020600","Census Tract 206; Chatham County; North Carolina","37865","6927",
"1400000US37037020702","Census Tract 207.02; Chatham County; North Carolina","50622","8748",
"1400000US37037020703","Census Tract 207.03; Chatham County; North Carolina","72955","11352",
"1400000US37037020704","Census Tract 207.04; Chatham County; North Carolina","88296","23892",
"1400000US37037020801","Census Tract 208.01; Chatham County; North Carolina","37982","5899",
"1400000US37037020802","Census Tract 208.02; Chatham County; North Carolina","48471","9296",
"1400000US37037020803","Census Tract 208.03; Chatham County; North Carolina","41233","6734",
"1400000US37039930101","Census Tract 9301.01; Cherokee County; North Carolina","27293","4512",
"1400000US37039930102","Census Tract 9301.02; Cherokee County; North Carolina","23312","5027",
"1400000US37039930200","Census Tract 9302; Cherokee County; North Carolina","33879","6905",
"1400000US37039930300","Census Tract 9303; Cherokee County; North Carolina","25172","2856",
"1400000US37039930401","Census Tract 9304.01; Cherokee County; North Carolina","27679","4794",
"1400000US37039930402","Census Tract 9304.02; Cherokee County; North Carolina","27543","4049",
"1400000US37039930501","Census Tract 9305.01; Cherokee County; North Carolina","35677","7651",
"1400000US37039930502","Census Tract 9305.02; Cherokee County; North Carolina","32767","3904",
"1400000US37039930603","Census Tract 9306.03; Cherokee County; North Carolina","24336","4136",
"1400000US37039930604","Census Tract 9306.04; Cherokee County; North Carolina","24760","2982",
"1400000US37039930605","Census Tract 9306.05; Cherokee County; North Carolina","33979","6516",
"1400000US37039930606","Census Tract 9306.06; Cherokee County; North Carolina","26923","5294",
"1400000US37041930101","Census Tract 9301.01; Chowan County; North Carolina","29821","6508",
"1400000US37041930102","Census Tract 9301.02; Chowan County; North Carolina","48627","10226",
"1400000US37041930201","Census Tract 9302.01; Chowan County; North Carolina","29248","4244",
"1400000US37041930202","Census Tract 9302.02; Chowan County; North Carolina","29056","5165",
"1400000US37043950101","Census Tract 9501.01; Clay County; North Carolina","34744","8372",
"1400000US37043950102","Census Tract 9501.02; Clay County; North Carolina","39999","12003",
"1400000US37043950201","Census Tract 9502.01; Clay County; North Carolina","37911","8336",
"1400000US37043950202","Census Tract 9502.02; Clay County; North Carolina","23387","3921",
"1400000US37045950101","Census Tract 9501.01; Cleveland County; North Carolina","20970","2495",
"1400000US37045950102","Census Tract 9501.02; Cleveland County; North Carolina","23587","3619",
"1400000US37045950200","Census Tract 9502; Cleveland County; North Carolina","30844","7083",
"1400000US37045950301","Census Tract 9503.01; Cleveland County; North Carolina","28987","3541",
"1400000US37045950302","Census Tract 9503.02; Cleveland County; North Carolina","24601","3746",
"1400000US37045950400","Census Tract 9504; Cleveland County; North Carolina","26238","3499",
"1400000US37045950500","Census Tract 9505; Cleveland County; North Carolina","25751","3901",
"1400000US37045950601","Census Tract 9506.01; Cleveland County; North Carolina","29981","4246",
"1400000US37045950603","Census Tract 9506.03; Cleveland County; North Carolina","30995","4312",
"1400000US37045950604","Census Tract 9506.04; Cleveland County; North Carolina","20582","5574",
"1400000US37045950701","Census Tract 9507.01; Cleveland County; North Carolina","29468","6003",
"1400000US37045950702","Census Tract 9507.02; Cleveland County; North Carolina","35538","5523",
"1400000US37045950800","Census Tract 9508; Cleveland County; North Carolina","32682","4240",
"1400000US37045950900","Census Tract 9509; Cleveland County; North Carolina","19206","4066",
"1400000US37045951000","Census Tract 9510; Cleveland County; North Carolina","32187","5995",
"1400000US37045951100","Census Tract 9511; Cleveland County; North Carolina","26011","8332",
"1400000US37045951200","Census Tract 9512; Cleveland County; North Carolina","22325","4073",
"1400000US37045951300","Census Tract 9513; Cleveland County; North Carolina","33405","8812",
"1400000US37045951400","Census Tract 9514; Cleveland County; North Carolina","29353","5250",
"1400000US37045951501","Census Tract 9515.01; Cleveland County; North Carolina","36975","16360",
"1400000US37045951502","Census Tract 9515.02; Cleveland County; North Carolina","29355","3662",
"1400000US37045951503","Census Tract 9515.03; Cleveland County; North Carolina","25958","4053",
"1400000US37045951601","Census Tract 9516.01; Cleveland County; North Carolina","22758","3321",
"1400000US37045951602","Census Tract 9516.02; Cleveland County; North Carolina","23611","3278",
"1400000US37047930100","Census Tract 9301; Columbus County; North Carolina","24132","3645",
"1400000US37047930200","Census Tract 9302; Columbus County; North Carolina","18656","3501",
"1400000US37047930300","Census Tract 9303; Columbus County; North Carolina","37394","4510",
"1400000US37047930400","Census Tract 9304; Columbus County; North Carolina","25924","3204",
"1400000US37047930500","Census Tract 9305; Columbus County; North Carolina","23810","4178",
"1400000US37047930600","Census Tract 9306; Columbus County; North Carolina","27754","4054",
"1400000US37047930700","Census Tract 9307; Columbus County; North Carolina","20867","3615",
"1400000US37047930800","Census Tract 9308; Columbus County; North Carolina","36742","4942",
"1400000US37047930900","Census Tract 9309; Columbus County; North Carolina","16827","3782",
"1400000US37047931000","Census Tract 9310; Columbus County; North Carolina","21722","3773",
"1400000US37047931100","Census Tract 9311; Columbus County; North Carolina","24441","4230",
"1400000US37047931201","Census Tract 9312.01; Columbus County; North Carolina","16981","3205",
"1400000US37047931202","Census Tract 9312.02; Columbus County; North Carolina","23574","4129",
"1400000US37047931301","Census Tract 9313.01; Columbus County; North Carolina","29089","7163",
"1400000US37047931302","Census Tract 9313.02; Columbus County; North Carolina","26154","9280",
"1400000US37049960101","Census Tract 9601.01; Craven County; North Carolina","37811","4137",
"1400000US37049960102","Census Tract 9601.02; Craven County; North Carolina","26819","4223",
"1400000US37049960201","Census Tract 9602.01; Craven County; North Carolina","21809","3568",
"1400000US37049960202","Census Tract 9602.02; Craven County; North Carolina","28353","5074",
"1400000US37049960301","Census Tract 9603.01; Craven County; North Carolina","36921","8941",
"1400000US37049960302","Census Tract 9603.02; Craven County; North Carolina","23691","3212",
"1400000US37049960401","Census Tract 9604.01; Craven County; North Carolina","40343","6047",
"1400000US37049960402","Census Tract 9604.02; Craven County; North Carolina","36830","6951",
"1400000US37049960403","Census Tract 9604.03; Craven County; North Carolina","69879","10482",
"1400000US37049960404","Census Tract 9604.04; Craven County; North Carolina","38714","4565",
"1400000US37049960501","Census Tract 9605.01; Craven County; North Carolina","34065","5774",
"1400000US37049960502","Census Tract 9605.02; Craven County; North Carolina","20255","3647",
"1400000US37049960600","Census Tract 9606; Craven County; North Carolina","27830","3669",
"1400000US37049960700","Census Tract 9607; Craven County; North Carolina","38621","7919",
"1400000US37049960800","Census Tract 9608; Craven County; North Carolina","21841","3910",
"1400000US37049960900","Census Tract 9609; Craven County; North Carolina","56712","20928",
"1400000US37049961002","Census Tract 9610.02; Craven County; North Carolina","28885","3687",
"1400000US37049961003","Census Tract 9610.03; Craven County; North Carolina","46200","5772",
"1400000US37049961004","Census Tract 9610.04; Craven County; North Carolina","51163","13918",
"1400000US37049961101","Census Tract 9611.01; Craven County; North Carolina","33318","4423",
"1400000US37049961102","Census Tract 9611.02; Craven County; North Carolina","31017","4064",
"1400000US37049961201","Census Tract 9612.01; Craven County; North Carolina","19194","2811",
"1400000US37049961202","Census Tract 9612.02; Craven County; North Carolina","26068","1906",
"1400000US37049961301","Census Tract 9613.01; Craven County; North Carolina","27550","3222",
"1400000US37049961302","Census Tract 9613.02; Craven County; North Carolina","25798","4426",
"1400000US37049961303","Census Tract 9613.03; Craven County; North Carolina","30469","5282",
"1400000US37051000200","Census Tract 2; Cumberland County; North Carolina","13924","2719",
"1400000US37051000500","Census Tract 5; Cumberland County; North Carolina","20698","3954",
"1400000US37051000600","Census Tract 6; Cumberland County; North Carolina","36558","4282",
"1400000US37051000701","Census Tract 7.01; Cumberland County; North Carolina","49955","5474",
"1400000US37051000702","Census Tract 7.02; Cumberland County; North Carolina","80530","13993",
"1400000US37051000800","Census Tract 8; Cumberland County; North Carolina","47392","6508",
"1400000US37051000900","Census Tract 9; Cumberland County; North Carolina","35651","3982",
"1400000US37051001000","Census Tract 10; Cumberland County; North Carolina","22666","3547",
"1400000US37051001100","Census Tract 11; Cumberland County; North Carolina","18526","2380",
"1400000US37051001200","Census Tract 12; Cumberland County; North Carolina","23016","2546",
